match,artist,external,points,Genre,followingCount,Film,playcount,id,Story,thumbnailUrl,department,displayName,Budget,likedCount,Rotten Tomatoes,visible,enabled,level,name,Profit,followerCount,Worldwide Gross,externalContributor,likeCount
131,MVP,false,11816,Marketing,113,MVP,131,5491,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5491/avatar,Marketing,Monica Visconti-Patel,11816,70,61,true,true,Level 4,MVP,70,83,70,false,61
135,seth.pellegrino,false,13837,Engineering,129,seth.pellegrino,135,3187,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3187/avatar,Engineering,Seth Pellegrino,13837,62,73,true,true,Level 5,seth.pellegrino,62,125,62,false,73
231,bill.pierznik,false,13691,Legal,82,bill.pierznik,231,2142,Legal,https://brewspace.jiveland.com/api/core/v3/people/2142/avatar,Legal,Bill Pierznik,13691,221,10,true,true,Level 5,bill.pierznik,221,240,221,false,10
3,jennifer.schoof,false,3523,Legal,47,jennifer.schoof,3,3737,Legal,https://brewspace.jiveland.com/api/core/v3/people/3737/avatar,Legal,Jennifer Schoof,3523,3,0,true,true,Level 3,jennifer.schoof,3,75,3,false,0
2,chase.gronowski,false,82,Sales,4,chase.gronowski,2,6349,Sales,https://brewspace.jiveland.com/api/core/v3/people/6349/avatar,Sales,Chase Gronowski,82,2,0,true,true,Level 1,chase.gronowski,2,3,2,false,0
367,ben.austin,false,10498,Sales Management,328,ben.austin,367,5793,Sales Management,https://brewspace.jiveland.com/api/core/v3/people/5793/avatar,Sales Management,Ben Austin,10498,187,180,true,true,Level 4,ben.austin,187,136,187,false,180
27,andrew.leewis,false,2666,Support,64,andrew.leewis,27,5758,Support,https://brewspace.jiveland.com/api/core/v3/people/5758/avatar,Support,Andrew Leewis,2666,13,14,true,true,Level 3,andrew.leewis,13,41,13,false,14
255,vinh.jones,false,44271,Support,97,vinh.jones,255,2589,Support,https://brewspace.jiveland.com/api/core/v3/people/2589/avatar,Support,Vinh Jones,44271,187,68,true,true,Level 6,vinh.jones,187,151,187,false,68
38,judi.lettrich,false,6898,Marketing,104,judi.lettrich,38,5300,Marketing,https://brewspace.jiveland.com/api/core/v3/people/5300/avatar,Marketing,Judi Lettrich,6898,19,19,true,true,Level 4,judi.lettrich,19,80,19,false,19
1,david.macmillan,false,5294,Field Sales,93,david.macmillan,1,3535,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/3535/avatar,Field Sales,David Macmillan,5294,0,1,true,true,Level 4,david.macmillan,0,167,0,false,1
1,reece.wilkinson,false,219,General and Administrative,2,reece.wilkinson,1,2185,General and Administrative,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,General and Administrative,Reece Wilkinson,219,1,0,true,false,Level 1,reece.wilkinson,1,2,1,false,0
5,angela.self,false,9032,Sales Engineers - US,64,angela.self,5,2670,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/2670/avatar,Sales Engineers - US,Angela Self,9032,5,0,true,true,Level 4,angela.self,5,117,5,false,0
177,eric.griswold,false,8865,Engineering,30,eric.griswold,177,5354,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5354/avatar,Engineering,Eric Griswold,8865,144,33,true,true,Level 4,eric.griswold,144,34,144,false,33
116,tom.cutsforth,false,7518,Finance,87,tom.cutsforth,116,4710,Finance,https://brewspace.jiveland.com/api/core/v3/people/4710/avatar,Finance,Tom Cutsforth,7518,38,78,true,true,Level 4,tom.cutsforth,38,51,38,false,78
17,steve.tonella,false,4240,Inside Sales,20,steve.tonella,17,5591,Inside Sales,https://brewspace.jiveland.com/api/core/v3/people/5591/avatar,Inside Sales,Steve Tonella,4240,7,10,true,true,Level 3,steve.tonella,7,31,7,false,10
30,ryan.rutan,false,17281,Engineering,108,ryan.rutan,30,4427,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4427/avatar,Engineering,Ryan Rutan,17281,28,2,true,true,Level 5,ryan.rutan,28,168,28,false,2
11,fidel.fernandez,false,2816,Field Sales - US West,18,fidel.fernandez,11,4664,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/4664/avatar,Field Sales - US West,Fidel Fernandez,2816,10,1,true,true,Level 3,fidel.fernandez,10,39,10,false,1
151,taylor.thornton,false,14910,Engineering,13,taylor.thornton,151,3872,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3872/avatar,Engineering,Taylor Thornton,14910,63,88,true,true,Level 5,taylor.thornton,63,68,63,false,88
325,oudi.antebi,false,28033,Product Management,76,oudi.antebi,325,3972,Product Management,https://brewspace.jiveland.com/api/core/v3/people/3972/avatar,Product Management,Oudi Antebi,28033,203,122,true,true,Level 6,oudi.antebi,203,448,203,false,122
22,ralph.bozzini,false,3370,Field Sales,32,ralph.bozzini,22,5454,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5454/avatar,Field Sales,Ralph Bozzini,3370,15,7,true,true,Level 3,ralph.bozzini,15,33,15,false,7
9,simon.ratner,false,4057,Engineering,29,simon.ratner,9,5691,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5691/avatar,Engineering,Simon Ratner,4057,5,4,true,true,Level 3,simon.ratner,5,29,5,false,4
80,mustafa.kapasi,false,4901,Hosting,84,mustafa.kapasi,80,4729,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4729/avatar,Hosting,Mustafa Kapasi,4901,30,50,true,true,Level 3,mustafa.kapasi,30,57,30,false,50
365,marnie.pasciuto-wood,false,16723,Product Management,86,marnie.pasciuto-wood,365,3185,Product Management,https://brewspace.jiveland.com/api/core/v3/people/3185/avatar,Product Management,Marnie Pasciuto-Wood,16723,145,220,true,true,Level 5,marnie.pasciuto-wood,145,120,145,false,220
90,vincent.tilanus,false,9900,Support,74,vincent.tilanus,90,4179,Support,https://brewspace.jiveland.com/api/core/v3/people/4179/avatar,Support,Vincent Tilanus,9900,54,36,true,true,Level 4,vincent.tilanus,54,64,54,false,36
276,Brady.Jensen,false,25110,Marketing,78,Brady.Jensen,276,3635,Marketing,https://brewspace.jiveland.com/api/core/v3/people/3635/avatar,Marketing,Brady Jensen,25110,177,99,true,true,Level 6,Brady.Jensen,177,192,177,false,99
100,jerry.weitzman,false,11423,Field Sales - US West,56,jerry.weitzman,100,2770,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/2770/avatar,Field Sales - US West,Jerry Weitzman,11423,88,12,true,true,Level 4,jerry.weitzman,88,198,88,false,12
1,adrienna,false,1570,General and Administrative,5,adrienna,1,2083,General and Administrative,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,General and Administrative,Adrienna Ogin,1570,1,0,true,false,Level 2,adrienna,1,5,1,false,0
42,peter.moe,false,4614,Field Sales,49,peter.moe,42,4562,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4562/avatar,Field Sales,Peter Moe,4614,42,0,true,true,Level 3,peter.moe,42,53,42,false,0
1,sudhir.desai,false,423,Professional Services,58,sudhir.desai,1,2870,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Professional Services,Sudhir Desai,423,1,0,true,false,Level 1,sudhir.desai,1,15,1,false,0
291,carrie.gilbert,false,22256,Solution Enablement,119,carrie.gilbert,291,2159,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/2159/avatar,Solution Enablement,Carrie Gilbert,22256,106,185,true,true,Level 5,carrie.gilbert,106,170,106,false,185
416,leona.campbell,false,12697,Engineering,177,leona.campbell,416,2946,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2946/avatar,Engineering,Leona Campbell,12697,133,283,true,true,Level 5,leona.campbell,133,127,133,false,283
52,mark.weitzel,false,23774,Engineering,123,mark.weitzel,52,3487,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3487/avatar,Engineering,Mark Weitzel,23774,47,5,true,true,Level 5,mark.weitzel,47,145,47,false,5
43,jane.prince,false,2917,Inside Sales - US,32,jane.prince,43,5958,Inside Sales - US,https://brewspace.jiveland.com/api/core/v3/people/5958/avatar,Inside Sales - US,Jane Prince,2917,23,20,true,true,Level 3,jane.prince,23,22,23,false,20
24,spenser.lea,false,3255,Professional Services,37,spenser.lea,24,5756,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5756/avatar,Professional Services,Spenser Lea,3255,9,15,true,true,Level 3,spenser.lea,9,32,9,false,15
5,glenn.oclassen,false,4605,Alliances,50,glenn.oclassen,5,5519,Alliances,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Alliances,Glenn Oclassen,4605,5,0,true,false,Level 3,glenn.oclassen,5,41,5,false,0
12,rodrigo.rincon,false,1785,Engineering,12,rodrigo.rincon,12,5317,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5317/avatar,Engineering,Rodrigo Rincon,1785,3,9,true,true,Level 2,rodrigo.rincon,3,12,3,false,9
41,anthony.mack,false,5703,Professional Services,42,anthony.mack,41,2889,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2889/avatar,Professional Services,Anthony Mack,5703,37,4,true,true,Level 4,anthony.mack,37,67,37,false,4
20,douglas.day,false,2800,Support,25,douglas.day,20,5891,Support,https://brewspace.jiveland.com/api/core/v3/people/5891/avatar,Support,Douglas Day,2800,7,13,true,true,Level 3,douglas.day,7,25,7,false,13
122,philip.palmer,false,7987,Support,68,philip.palmer,122,4662,Support,https://brewspace.jiveland.com/api/core/v3/people/4662/avatar,Support,Philip Palmer,7987,68,54,true,true,Level 4,philip.palmer,68,54,68,false,54
338,nicholas.lawrence,false,11349,Support,55,nicholas.lawrence,338,5600,Support,https://brewspace.jiveland.com/api/core/v3/people/5600/avatar,Support,Nicholas Lawrence,11349,74,264,true,true,Level 4,nicholas.lawrence,74,48,74,false,264
29,ethan.morrison,false,2553,Hosting,14,ethan.morrison,29,6199,Hosting,https://brewspace.jiveland.com/api/core/v3/people/6199/avatar,Hosting,Ethan Morrison,2553,26,3,true,true,Level 3,ethan.morrison,26,14,26,false,3
83,gilbert.rice,false,12503,Alliances,124,gilbert.rice,83,2844,Alliances,https://brewspace.jiveland.com/api/core/v3/people/2844/avatar,Alliances,Gilbert Rice,12503,38,45,true,true,Level 5,gilbert.rice,38,118,38,false,45
181,Wendy.Williams,false,13917,Professional Services,117,Wendy.Williams,181,3633,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3633/avatar,Professional Services,Wendy Williams,13917,95,86,true,true,Level 5,Wendy.Williams,95,99,95,false,86
206,joey.levi,false,27648,Sales Engineers,72,joey.levi,206,2687,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/2687/avatar,Sales Engineers,Joey Levi,27648,193,13,true,true,Level 6,joey.levi,193,148,193,false,13
50,luke.meloy,false,12066,Hosting,38,luke.meloy,50,3385,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3385/avatar,Hosting,Luke Meloy,12066,7,43,true,true,Level 5,luke.meloy,7,79,7,false,43
456,jennifer.kelley,false,16238,Strategy,67,jennifer.kelley,456,3183,Strategy,https://brewspace.jiveland.com/api/core/v3/people/3183/avatar,Strategy,Jennifer Kelley,16238,128,328,true,true,Level 5,jennifer.kelley,128,110,128,false,328
81,robert.pollie,false,9913,Marketing,22,robert.pollie,81,4177,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4177/avatar,Marketing,Robert Pollie,9913,34,47,true,true,Level 4,robert.pollie,34,40,34,false,47
23,justin.hein,false,7220,Sales,174,justin.hein,23,3485,Sales,https://brewspace.jiveland.com/api/core/v3/people/3485/avatar,Sales,Justin Hein,7220,7,16,true,true,Level 4,justin.hein,7,112,7,false,16
511,tom.resing,false,5566,Sales Engineers,32,tom.resing,511,6097,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/6097/avatar,Sales Engineers,Tom Resing,5566,124,387,true,true,Level 4,tom.resing,124,27,124,false,387
33,chris.dee,false,6186,Field Sales,58,chris.dee,33,4525,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/4525/avatar,Field Sales,Chris Dee,6186,13,20,true,true,Level 4,chris.dee,13,60,13,false,20
48,nancy.quinn,false,454,Professional Services,29,nancy.quinn,48,6547,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Professional Services,Nancy Quinn,454,15,33,true,false,Level 1,nancy.quinn,15,17,15,false,33
185,gummi,false,11904,Product Marketing,63,gummi,185,5719,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/5719/avatar,Product Marketing,Gummi Gunnlaugsson,11904,105,80,true,true,Level 4,gummi,105,65,105,false,80
98,bryan.ward,false,7900,Hosting,75,bryan.ward,98,5350,Hosting,https://brewspace.jiveland.com/api/core/v3/people/5350/avatar,Hosting,Bryan Ward,7900,41,57,true,true,Level 4,bryan.ward,41,41,41,false,57
229,Benjamin.Walker,false,21484,Sales Engineers,189,Benjamin.Walker,229,3585,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/3585/avatar,Sales Engineers,Benjamin Walker,21484,105,124,true,true,Level 5,Benjamin.Walker,105,175,105,false,124
10,fernando.foschiatti,false,1042,Engineering,7,fernando.foschiatti,10,5517,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5517/avatar,Engineering,Fernando Foschiatti,1042,5,5,true,true,Level 2,fernando.foschiatti,5,8,5,false,5
14,josh.brown,false,6685,Finance,84,josh.brown,14,2887,Finance,https://brewspace.jiveland.com/api/core/v3/people/2887/avatar,Finance,Josh Brown,6685,5,9,true,true,Level 4,josh.brown,5,64,5,false,9
295,pete.heirendt,false,24328,Engineering,134,pete.heirendt,295,3081,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3081/avatar,Engineering,Pete Heirendt,24328,94,201,true,true,Level 5,pete.heirendt,94,148,94,false,201
10,heather.burks,false,2937,Solution Enablement,19,heather.burks,10,4660,Solution Enablement,https://brewspace.jiveland.com/api/core/v3/people/4660/avatar,Solution Enablement,Heather Burks,2937,4,6,true,true,Level 3,heather.burks,4,26,4,false,6
50,aurelien.mercier,false,3488,Engineering,99,aurelien.mercier,50,4377,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4377/avatar,Engineering,Aurelien Mercier,3488,31,19,true,true,Level 3,aurelien.mercier,31,64,31,false,19
1,chris.kearney,false,4340,Engineering,123,chris.kearney,1,3348,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Chris Kearney,4340,1,0,true,false,Level 3,chris.kearney,1,99,1,false,0
347,brian.roddy,false,29924,Engineering,71,brian.roddy,347,3181,Engineering,https://brewspace.jiveland.com/api/core/v3/people/3181/avatar,Engineering,Brian Roddy,29924,297,50,true,true,Level 6,brian.roddy,297,579,297,false,50
28,ryan.er,false,1572,IT,14,ryan.er,28,5900,IT,https://brewspace.jiveland.com/api/core/v3/people/5900/avatar,IT,Ryan Er,1572,18,10,true,true,Level 2,ryan.er,18,9,18,false,10
4,david.meoded,false,282,Enterprise Solutions,2,david.meoded,4,6243,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/6243/avatar,Enterprise Solutions,David Meoded,282,2,2,true,true,Level 1,david.meoded,2,8,2,false,2
1,gigi.jackson,false,4727,Engineering,197,gigi.jackson,1,2907,Engineering,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Engineering,Gigi Jackson,4727,1,0,true,false,Level 3,gigi.jackson,1,161,1,false,0
8,sharon.grihovod,false,2449,Engineering,2,sharon.grihovod,8,5469,Engineering,https://brewspace.jiveland.com/api/core/v3/people/5469/avatar,Engineering,Sharon Grihovod,2449,4,4,true,true,Level 3,sharon.grihovod,4,8,4,false,4
68,aaron.thompson,false,5911,Support,56,aaron.thompson,68,5752,Support,https://brewspace.jiveland.com/api/core/v3/people/5752/avatar,Support,Aaron Thompson,5911,38,30,true,true,Level 4,aaron.thompson,38,35,38,false,30
153,gunnar,false,10215,Product Management,64,gunnar,153,5717,Product Management,https://brewspace.jiveland.com/api/core/v3/people/5717/avatar,Product Management,Gunnar Holmsteinn,10215,50,103,true,true,Level 4,gunnar,50,85,50,false,103
167,mikhail.khodorovskiy,false,18751,Engineering,106,mikhail.khodorovskiy,167,2942,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2942/avatar,Engineering,Mikhail Khodorovskiy,18751,93,74,true,true,Level 5,mikhail.khodorovskiy,93,91,93,false,74
64,sam.reddy,false,6011,Hosting,78,sam.reddy,64,4523,Hosting,https://brewspace.jiveland.com/api/core/v3/people/4523/avatar,Hosting,Sam Reddy,6011,31,33,true,true,Level 4,sam.reddy,31,61,31,false,33
14,martin.barotto,false,154,Engineering,7,martin.barotto,14,6343,Engineering,https://brewspace.jiveland.com/api/core/v3/people/6343/avatar,Engineering,Martin Barotto,154,11,3,true,true,Level 1,martin.barotto,11,7,11,false,3
80,bala.sathiamurthy,false,8598,Infrastructure Engineering,45,bala.sathiamurthy,80,5919,Infrastructure Engineering,https://brewspace.jiveland.com/api/core/v3/people/5919/avatar,Infrastructure Engineering,Bala Sathiamurthy,8598,44,36,true,true,Level 4,bala.sathiamurthy,44,49,44,false,36
177,phil.varner,false,24125,Engineering Core,82,phil.varner,177,2885,Engineering Core,https://brewspace.jiveland.com/api/core/v3/people/2885/avatar,Engineering Core,Phil Varner,24125,130,47,true,true,Level 5,phil.varner,130,136,130,false,47
20,Jussi.Heikkola,false,5122,IT,72,Jussi.Heikkola,20,3583,IT,https://brewspace.jiveland.com/api/core/v3/people/3583/avatar,IT,Jussi Heikkola,5122,12,8,true,true,Level 4,Jussi.Heikkola,12,58,12,false,8
37,todd.bowersock,false,4422,Support,34,todd.bowersock,37,5550,Support,https://brewspace.jiveland.com/api/core/v3/people/5550/avatar,Support,Todd Bowersock,4422,16,21,true,true,Level 3,todd.bowersock,16,31,16,false,21
133,ted.sfikas,false,9119,Sales,56,ted.sfikas,133,4623,Sales,https://brewspace.jiveland.com/api/core/v3/people/4623/avatar,Sales,Ted Sfikas,9119,111,22,true,true,Level 4,ted.sfikas,111,55,111,false,22
15,jonathan.guzman,false,1882,Marketing,22,jonathan.guzman,15,6106,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6106/avatar,Marketing,Jonathan Guzman,1882,11,4,true,true,Level 2,jonathan.guzman,11,14,11,false,4
46,dov.amir,false,4737,Enterprise Solutions,26,dov.amir,46,4677,Enterprise Solutions,https://brewspace.jiveland.com/api/core/v3/people/4677/avatar,Enterprise Solutions,Dov Amir,4737,19,27,true,true,Level 3,dov.amir,19,27,19,false,27
44,charles.capps,false,3879,Engineering,40,charles.capps,44,4723,Engineering,https://brewspace.jiveland.com/api/core/v3/people/4723/avatar,Engineering,Charles Capps,3879,38,6,true,true,Level 3,charles.capps,38,43,38,false,6
29,jeffrey.burrows,false,3737,Finance,61,jeffrey.burrows,29,5367,Finance,https://brewspace.jiveland.com/api/core/v3/people/5367/avatar,Finance,Jeffrey Burrows,3737,15,14,true,true,Level 3,jeffrey.burrows,15,34,15,false,14
3,bill.davis,false,1515,Sales,43,bill.davis,3,2840,Sales,https://brewspace.jiveland.com/api/core/v3/people/2840/avatar,Sales,Bill Davis,1515,2,1,true,true,Level 2,bill.davis,2,36,2,false,1
34,brandi.mullaney,false,4377,Finance,30,brandi.mullaney,34,3144,Finance,https://brewspace.jiveland.com/api/core/v3/people/3144/avatar,Finance,Brandi Mullaney,4377,26,8,true,true,Level 3,brandi.mullaney,26,56,26,false,8
2,david.greenberg,false,4227,Marketing,99,david.greenberg,2,2118,Marketing,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Marketing,David Greenberg,4227,2,0,true,false,Level 3,david.greenberg,2,129,2,false,0
5,jason.ohmann,false,3681,Field Sales,21,jason.ohmann,5,5467,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5467/avatar,Field Sales,Jason Ohmann,3681,5,0,true,true,Level 3,jason.ohmann,5,33,5,false,0
498,jason.zeiber,false,28386,Product Management,309,jason.zeiber,498,2603,Product Management,https://brewspace.jiveland.com/api/core/v3/people/2603/avatar,Product Management,Jason Zeiber,28386,151,347,true,true,Level 6,jason.zeiber,151,240,151,false,347
35,cailen.melville,false,536,Marketing,23,cailen.melville,35,6543,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6543/avatar,Marketing,Cailen Melville,536,18,17,true,true,Level 2,cailen.melville,18,14,18,false,17
79,jennifer.berdollt,false,2240,Marketing,13,jennifer.berdollt,79,6341,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6341/avatar,Marketing,Jennifer Berdollt,2240,31,48,true,true,Level 3,jennifer.berdollt,31,12,31,false,48
48,denise.pacquette,false,3269,Finance,16,denise.pacquette,48,5211,Finance,https://brewspace.jiveland.com/api/core/v3/people/5211/avatar,Finance,Denise Paquette,3269,23,25,true,true,Level 3,denise.pacquette,23,14,23,false,25
100,ludovic.montiel,false,2240,Support,32,ludovic.montiel,100,6093,Support,https://brewspace.jiveland.com/api/core/v3/people/6093/avatar,Support,Ludovic Montiel,2240,47,53,true,true,Level 3,ludovic.montiel,47,23,47,false,53
96,alexander.pavlovski,false,2482,Product Marketing,20,alexander.pavlovski,96,5769,Product Marketing,https://brewspace.jiveland.com/api/core/v3/people/5769/avatar,Product Marketing,Alex Pavlovski,2482,16,80,true,true,Level 3,alexander.pavlovski,16,17,16,false,80
5,lisa.jurinka,false,2196,Legal,34,lisa.jurinka,5,5513,Legal,https://brewspace.jiveland.com/api/core/v3/people/5513/avatar,Legal,Lisa Jurinka,2196,1,4,true,true,Level 3,lisa.jurinka,1,31,1,false,4
89,brad.chesman,false,9451,Professional Services,55,brad.chesman,89,3209,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/3209/avatar,Professional Services,Brad Chesman,9451,75,14,true,true,Level 4,brad.chesman,75,54,75,false,14
1,erskine,false,7459,Product Management,64,erskine,1,2016,Product Management,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Product Management,Erskine Williams,7459,1,0,true,false,Level 4,erskine,1,124,1,false,0
11,peter.vonbredow,false,2898,Field Sales,23,peter.vonbredow,11,5613,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/5613/avatar,Field Sales,Peter von Bredow,2898,8,3,true,true,Level 3,peter.vonbredow,8,22,8,false,3
133,stewart.wachs,false,40825,Professional Services,112,stewart.wachs,133,2196,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/2196/avatar,Professional Services,Stewart Wachs,40825,105,28,true,true,Level 6,stewart.wachs,105,234,105,false,28
701,chris.clark,false,15426,Product Management,77,chris.clark,701,4136,Product Management,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Product Management,Chris Clark,15426,328,373,true,false,Level 5,chris.clark,328,120,328,false,373
1,michael.bertoni,false,4138,Field Sales,6,michael.bertoni,1,5465,Field Sales,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Field Sales,Michael Bertoni,4138,1,0,true,false,Level 3,michael.bertoni,1,38,1,false,0
14,brian.ledbetter,false,2857,Engineering,69,brian.ledbetter,14,2903,Engineering,https://brewspace.jiveland.com/api/core/v3/people/2903/avatar,Engineering,Brian Ledbetter,2857,10,4,true,true,Level 3,brian.ledbetter,10,58,10,false,4
40,joe.taborek,false,6537,Field Sales - US Central,29,joe.taborek,40,5713,Field Sales - US Central,https://brewspace.jiveland.com/api/core/v3/people/5713/avatar,Field Sales - US Central,Joe Taborek,6537,25,15,true,true,Level 4,joe.taborek,25,52,25,false,15
188,ryan.raynis,false,13450,Sales Engineers,146,ryan.raynis,188,3196,Sales Engineers,https://brewspace.jiveland.com/api/core/v3/people/3196/avatar,Sales Engineers,Ryan Raynis,13450,69,119,true,true,Level 5,ryan.raynis,69,107,69,false,119
18,steve.malouf,false,6405,Field Sales - US West,84,steve.malouf,18,3207,Field Sales - US West,https://brewspace.jiveland.com/api/core/v3/people/3207/avatar,Field Sales - US West,Steve Malouf,6405,17,1,true,true,Level 4,steve.malouf,17,92,17,false,1
2,ellen.lichtig,false,84,Marketing,4,ellen.lichtig,2,6606,Marketing,https://brewspace.jiveland.com/api/core/v3/people/6606/avatar,Marketing,Ellen Lichtig,84,0,2,true,true,Level 1,ellen.lichtig,0,4,0,false,2
179,sarah.brodywebb,false,8925,Professional Services,98,sarah.brodywebb,179,5565,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5565/avatar,Professional Services,Sarah Brody Webb,8925,93,86,true,true,Level 4,sarah.brodywebb,93,64,93,false,86
11,renee.rose,false,659,HR,46,renee.rose,11,5328,HR,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,HR,Renee Rose,659,1,10,true,false,Level 2,renee.rose,1,32,1,false,10
59,troy.gardella,false,7220,Professional Services,104,troy.gardella,59,4673,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/4673/avatar,Professional Services,Troy Gardella,7220,22,37,true,true,Level 4,troy.gardella,22,64,22,false,37
18,bob.miller,false,493,Sales,10,bob.miller,18,6458,Sales,https://brewspace.jiveland.com/api/core/v3/people/6458/avatar,Sales,Bob Miller,493,3,15,true,true,Level 1,bob.miller,3,10,3,false,15
281,ben.dukleth,false,13625,Support,72,ben.dukleth,281,4738,Support,https://brewspace.jiveland.com/api/core/v3/people/4738/avatar,Support,Ben Dukleth,13625,86,195,true,true,Level 5,ben.dukleth,86,59,86,false,195
84,greg.allen,false,13275,Marketing,69,greg.allen,84,4188,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4188/avatar,Marketing,Greg Allen,13275,67,17,true,true,Level 5,greg.allen,67,58,67,false,17
44,david.nicholls,false,4141,Professional Services,19,david.nicholls,44,5463,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/5463/avatar,Professional Services,David Nicholls,4141,34,10,true,true,Level 3,david.nicholls,34,23,34,false,10
211,jeff.coleman,false,23790,Services Management,75,jeff.coleman,211,3194,Services Management,https://brewspace.jiveland.com/api/core/v3/people/3194/avatar,Services Management,Jeff Coleman,23790,162,49,true,true,Level 5,jeff.coleman,162,181,162,false,49
176,amy.dobler,false,10750,HR,121,amy.dobler,176,4773,HR,https://brewspace.jiveland.com/api/core/v3/people/4773/avatar,HR,Amy Dobler,10750,60,116,true,true,Level 4,amy.dobler,60,97,60,false,116
4,jim.kovach,false,5317,Field Sales - US East,49,jim.kovach,4,2798,Field Sales - US East,https://brewspace.jiveland.com/api/core/v3/people/2798/avatar,Field Sales - US East,Jim Kovach,5317,4,0,true,true,Level 4,jim.kovach,4,89,4,false,0
3,douglas.markowitz,false,4535,Marketing,51,douglas.markowitz,3,4571,Marketing,https://brewspace.jiveland.com/api/core/v3/people/4571/avatar,Marketing,Douglas Markowitz,4535,3,0,true,true,Level 3,douglas.markowitz,3,46,3,false,0
40,David.Throckmorton,false,7143,Hosting,60,David.Throckmorton,40,3507,Hosting,https://brewspace.jiveland.com/api/core/v3/people/3507/avatar,Hosting,David Throckmorton,7143,37,3,true,true,Level 4,David.Throckmorton,37,73,37,false,3
155,nils.drews,false,9495,Professional Services,90,nils.drews,155,4334,Professional Services,https://brewspace.jiveland.com/api/core/v3/people/4334/avatar,Professional Services,Nils Drews,9495,36,119,true,true,Level 4,nils.drews,36,72,36,false,119
25,andrew.bartlam,false,4075,Alliances,21,andrew.bartlam,25,4288,Alliances,https://brewspace.jiveland.com/api/core/v3/people/4288/avatar,Alliances,Andrew Bartlam,4075,5,20,true,true,Level 3,andrew.bartlam,5,67,5,false,20
4,sue.mclaughlin,false,409,HR,25,sue.mclaughlin,4,4671,HR,https://brewspace.jiveland.com/api/core/v3/people/4671/avatar,HR,Sue McLaughlin,409,4,0,true,true,Level 1,sue.mclaughlin,4,22,4,false,0
1,jorge,false,3208,Sales Engineers - US,64,jorge,1,2012,Sales Engineers - US,https://brewspace.jiveland.com/api/core/v3/people/avatar/deactivated,Sales Engineers - US,Jorge Dorantes,3208,1,0,true,false,Level 3,jorge,1,69,1,false,0
